EXPEDIENTE;ANNO;X_TRAMO;FECHA_FALTA;DIA_COMPLETO;ESTUDIOS;GRUPO;MATERIA;AUSENCIAS;RETRASOS;JUSTIFICADAS
9920823;2025;294627;10/03/2026;N;4º de ESO (LOMLOE);4ºC NBL;Inglés;1;0;0
9920823;2025;;13/03/2026;S;4º de ESO (LOMLOE);4ºC NBL;;1;0;1
10009894;2025;294585;25/09/2025;N;2º de ESO (LOMLOE);2ºC NBL;Inglés;1;0;0
10009894;2025;294627;27/11/2025;N;2º de ESO (LOMLOE);2ºC NBL;Educación Física;1;0;0
10044149;2025;294582;07/10/2025;N;2º de ESO (LOMLOE);2ºD NBL;Inglés;1;0;0
10044149;2025;294604;10/10/2025;N;2º de ESO (LOMLOE);2ºD NBL;Cultura Clásica;1;0;0
10009894;2025;;01/10/2025;S;2º de ESO (LOMLOE);2ºC NBL;;1;0;1
10044149;2025;294604;01/10/2025;N;2º de ESO (LOMLOE);2ºD NBL;Física y Química;1;0;0
10044149;2025;294627;02/10/2025;N;2º de ESO (LOMLOE);2ºD NBL;Inglés;1;0;0
10044149;2025;294585;03/10/2025;N;2º de ESO (LOMLOE);2ºD NBL;Física y Química;1;0;0
10044149;2025;294585;10/10/2025;N;2º de ESO (LOMLOE);2ºD NBL;Física y Química;1;0;0
10044149;2025;294604;17/10/2025;N;2º de ESO (LOMLOE);2ºD NBL;Cultura Clásica;1;0;0
10044149;2025;294584;20/10/2025;N;2º de ESO (LOMLOE);2ºD NBL;Educación Física;1;0;0
9860804;2025;294582;19/12/2025;N;4º de ESO (LOMLOE);4ºA NBL;;1;0;0
10009761;2025;294585;10/12/2025;N;4º de ESO (LOMLOE);4ºA DIVER;Ámbito Científico-Tecnológico;1;0;0
10009761;2025;294627;19/12/2025;N;4º de ESO (LOMLOE);4ºA DIVER;Ámbito Lingüístico y Social;1;0;0
10009761;2025;294582;05/02/2026;N;4º de ESO (LOMLOE);4ºA DIVER;Ámbito Lingüístico y Social;1;0;0
10044149;2025;294584;12/01/2026;N;2º de ESO (LOMLOE);2ºD NBL;Educación Física;1;0;0
10044149;2025;294585;16/01/2026;N;2º de ESO (LOMLOE);2ºD NBL;Física y Química;1;0;0
10009761;2025;294582;10/09/2025;N;4º de ESO (LOMLOE);4ºA DIVER;Inglés;1;0;0
10009761;2025;294585;15/10/2025;N;4º de ESO (LOMLOE);4ºA DIVER;Ámbito Científico-Tecnológico;1;0;0
10042486;2025;294582;22/10/2025;N;4º de ESO (LOMLOE);4ºA DIVER;Inglés;1;0;0
10042486;2025;294627;19/12/2025;N;4º de ESO (LOMLOE);4ºA DIVER;Ámbito Lingüístico y Social;1;0;0
10044149;2025;294627;26/01/2026;N;2º de ESO (LOMLOE);2ºD NBL;Inglés;1;0;0
10044149;2025;294584;27/01/2026;N;2º de ESO (LOMLOE);2ºD NBL;Física y Química;1;0;0
10042486;2025;294582;27/11/2025;N;4º de ESO (LOMLOE);4ºA DIVER;Ámbito Lingüístico y Social;1;0;1
10042486;2025;294605;01/12/2025;N;4º de ESO (LOMLOE);4ºA DIVER;Educación Física;1;0;1
10042486;2025;294605;10/12/2025;N;4º de ESO (LOMLOE);4ºA DIVER;;1;0;1
10042486;2025;294627;10/12/2025;N;4º de ESO (LOMLOE);4ºA DIVER;Ámbito Científico-Tecnológico;1;0;1
10042486;2025;294605;16/01/2026;N;4º de ESO (LOMLOE);4ºA DIVER;Inglés;1;0;1
10044149;2025;294584;20/01/2026;N;2º de ESO (LOMLOE);2ºD NBL;Física y Química;1;0;0
10044149;2025;294627;21/01/2026;N;2º de ESO (LOMLOE);2ºD NBL;Geografía e Historia;1;0;0
10044149;2025;294604;28/01/2026;N;2º de ESO (LOMLOE);2ºD NBL;Física y Química;1;0;0
10044149;2025;294584;19/02/2026;N;2º de ESO (LOMLOE);2ºD NBL;Lengua Castellana y Literatura;1;0;0
10044149;2025;294604;20/02/2026;N;2º de ESO (LOMLOE);2ºD NBL;Cultura Clásica;1;0;0
10044149;2025;294584;23/02/2026;N;2º de ESO (LOMLOE);2ºD NBL;Educación Física;1;0;0
10044149;2025;294627;27/02/2026;N;2º de ESO (LOMLOE);2ºD NBL;Educación plástica, visual y audiovisual;1;0;0
9749201;2025;294585;16/12/2025;N;2º de CFGM (LOFP) - Sistemas Microinformáticos y Redes;2º SMR D;Servicios en red;1;0;1
9749201;2025;294604;15/01/2026;N;2º de CFGM (LOFP) - Sistemas Microinformáticos y Redes;2º SMR D;Aplicaciones ofimáticas;1;0;0
9780675;2025;294585;23/09/2025;N;4º de ESO (LOMLOE);4ºD NBL;Música;1;0;0
9780675;2025;294584;17/11/2025;N;4º de ESO (LOMLOE);4ºD NBL;Educación Física;1;0;0
9780675;2025;294582;18/12/2025;N;4º de ESO (LOMLOE);4ºD NBL;Expresión Artística;1;0;0
9780675;2025;294582;19/01/2026;N;4º de ESO (LOMLOE);4ºD NBL;Matemáticas A;1;0;0
9780675;2025;294604;05/02/2026;N;4º de ESO (LOMLOE);4ºD NBL;Matemáticas A;1;0;0
10019742;2025;294604;14/10/2025;N;4º de ESO (LOMLOE);4ºB BL;Biología y geología;0;1;0
10019742;2025;294604;06/03/2026;N;4º de ESO (LOMLOE);4ºB BL;Matemáticas B;1;0;0
10044149;2025;294604;24/02/2026;N;2º de ESO (LOMLOE);2ºD NBL;Geografía e Historia;1;0;0
10044149;2025;294584;26/02/2026;N;2º de ESO (LOMLOE);2ºD NBL;Lengua Castellana y Literatura;1;0;0
10044149;2025;294584;04/03/2026;N;2º de ESO (LOMLOE);2ºD NBL;Educación plástica, visual y audiovisual;1;0;0
10044149;2025;294605;04/03/2026;N;2º de ESO (LOMLOE);2ºD NBL;Música;1;0;0
10044149;2025;294627;04/03/2026;N;2º de ESO (LOMLOE);2ºD NBL;Geografía e Historia;1;0;0
10044149;2025;294582;05/03/2026;N;2º de ESO (LOMLOE);2ºD NBL;Educación en valores cívicos y éticos;1;0;0
10044149;2025;294605;10/03/2026;N;2º de ESO (LOMLOE);2ºD NBL;Matemáticas;1;0;0
10019742;2025;294605;15/09/2025;N;4º de ESO (LOMLOE);4ºB BL;Geografía e Historia;1;0;0
10019742;2025;294605;11/03/2026;N;4º de ESO (LOMLOE);4ºB BL;;1;0;0
10044149;2025;;19/12/2025;S;2º de ESO (LOMLOE);2ºD NBL;;1;0;0
9998698;2025;294582;07/10/2025;N;4º de ESO (LOMLOE);4ºC NBL;Economía y Emprendimiento;1;0;0
9859540;2025;294627;19/09/2025;N;4º de ESO (LOMLOE);4ºD NBL;Inglés;1;0;0
10018349;2025;294605;23/09/2025;N;4º de ESO (LOMLOE);4ºA NBL;Cultura Clásica;1;0;0
10018349;2025;294604;21/01/2026;N;4º de ESO (LOMLOE);4ºA NBL;Geografía e Historia;1;0;0
10018349;2025;294605;22/01/2026;N;4º de ESO (LOMLOE);4ºA NBL;Lengua Castellana y Literatura;1;0;0
10018349;2025;294627;04/03/2026;N;4º de ESO (LOMLOE);4ºA NBL;Matemáticas B;1;0;0
10021352;2025;294604;05/12/2025;N;4º de ESO (LOMLOE);4ºC NBL;Matemáticas A;1;0;0
10021352;2025;294605;10/12/2025;N;4º de ESO (LOMLOE);4ºC NBL;;1;0;0
10021352;2025;294627;28/01/2026;N;4º de ESO (LOMLOE);4ºC NBL;Matemáticas A;1;0;0
9825925;2025;294604;15/12/2025;N;4º de ESO (LOMLOE);4ºB NBL;Biología y geología;1;0;0
9825925;2025;294582;16/01/2026;N;4º de ESO (LOMLOE);4ºB NBL;Física y Química;1;0;0
9991406;2025;294582;28/10/2025;N;2º de ESO (LOMLOE);2ºB NBL;Matemáticas;1;0;0
9976647;2025;294584;01/10/2025;N;1º CFGB (LOFP) - Servicios Administrativos;1º CFGB SA;Tratamiento informático de datos;1;0;0
9976647;2025;294584;15/10/2025;N;1º CFGB (LOFP) - Servicios Administrativos;1º CFGB SA;Tratamiento informático de datos;1;0;0
9976647;2025;294604;24/11/2025;N;1º CFGB (LOFP) - Servicios Administrativos;1º CFGB SA;Tratamiento informático de datos;1;0;0
9976647;2025;294605;16/01/2026;N;1º CFGB (LOFP) - Servicios Administrativos;1º CFGB SA;;1;0;0
9976647;2025;294604;21/01/2026;N;1º CFGB (LOFP) - Servicios Administrativos;1º CFGB SA;Archivo y comunicación;1;0;0
9976647;2025;294582;09/02/2026;N;1º CFGB (LOFP) - Servicios Administrativos;1º CFGB SA;Técnicas administrativas básicas;1;0;0
9976647;2025;294605;20/02/2026;N;1º CFGB (LOFP) - Servicios Administrativos;1º CFGB SA;;1;0;0
9976647;2025;294585;23/02/2026;N;1º CFGB (LOFP) - Servicios Administrativos;1º CFGB SA;Ámbito de Ciencias Aplicadas;1;0;0
10127841;2025;294582;17/09/2025;N;3º de ESO (LOMLOE);3ºB DIVER;Tecnología y Digitalización;0;1;0
10127841;2025;294604;02/10/2025;N;3º de ESO (LOMLOE);3ºB DIVER;Ámbito Lingüístico y Social;1;0;0
10127841;2025;294584;26/11/2025;N;3º de ESO (LOMLOE);3ºB DIVER;Ámbito Lingüístico y Social;0;1;0
10127841;2025;294604;23/10/2025;N;3º de ESO (LOMLOE);3ºB DIVER;Ámbito Lingüístico y Social;1;0;1
9998698;2025;294585;21/11/2025;N;4º de ESO (LOMLOE);4ºC NBL;Digitalización;1;0;0
9998698;2025;294605;17/12/2025;N;4º de ESO (LOMLOE);4ºC NBL;;1;0;0
9998698;2025;294584;17/12/2025;N;4º de ESO (LOMLOE);4ºC NBL;Digitalización;1;0;0
9998698;2025;294604;15/01/2026;N;4º de ESO (LOMLOE);4ºC NBL;Matemáticas A;1;0;0
9998698;2025;294585;15/01/2026;N;4º de ESO (LOMLOE);4ºC NBL;Cultura Clásica;1;0;0
9998698;2025;294627;04/02/2026;N;4º de ESO (LOMLOE);4ºC NBL;Matemáticas A;1;0;0
9859540;2025;294582;04/11/2025;N;4º de ESO (LOMLOE);4ºD NBL;Expresión Artística;0;1;0
9859540;2025;294585;17/12/2025;N;4º de ESO (LOMLOE);4ºD NBL;Lengua Castellana y Literatura;1;0;0
9859540;2025;294584;13/01/2026;N;4º de ESO (LOMLOE);4ºD NBL;Inglés;1;0;0
9859540;2025;294582;13/01/2026;N;4º de ESO (LOMLOE);4ºD NBL;Expresión Artística;1;0;0
9859540;2025;294584;23/01/2026;N;4º de ESO (LOMLOE);4ºD NBL;Música;1;0;1
9859540;2025;294582;16/03/2026;N;4º de ESO (LOMLOE);4ºD NBL;Matemáticas A;0;1;0
10055279;2025;294605;15/10/2025;N;3º de ESO (LOMLOE);3ºB NBL;Educación plástica, visual y audiovisual;1;0;0
10055279;2025;294627;28/10/2025;N;3º de ESO (LOMLOE);3ºB NBL;Tecnología y Digitalización;1;0;0
10055279;2025;294604;29/10/2025;N;3º de ESO (LOMLOE);3ºB NBL;Matemáticas;1;0;0
10055279;2025;294584;30/10/2025;N;3º de ESO (LOMLOE);3ºB NBL;;1;0;0
10055279;2025;294582;06/11/2025;N;3º de ESO (LOMLOE);3ºB NBL;Emprendimiento, Sostenibilidad y consumo responsable;1;0;0
9998698;2025;294604;21/11/2025;N;4º de ESO (LOMLOE);4ºC NBL;Matemáticas A;1;0;0
9998698;2025;294584;29/01/2026;N;4º de ESO (LOMLOE);4ºC NBL;Educación Física;1;0;0
9998698;2025;294582;03/02/2026;N;4º de ESO (LOMLOE);4ºC NBL;Economía y Emprendimiento;1;0;0
9998698;2025;294585;13/02/2026;N;4º de ESO (LOMLOE);4ºC NBL;Digitalización;1;0;0
10055279;2025;294627;18/09/2025;N;3º de ESO (LOMLOE);3ºB NBL;Lengua Castellana y Literatura;1;0;0
10055279;2025;294605;30/09/2025;N;3º de ESO (LOMLOE);3ºB NBL;Educación plástica, visual y audiovisual;0;1;0
10055279;2025;294582;10/11/2025;N;3º de ESO (LOMLOE);3ºB NBL;Inglés;0;1;0
10055279;2025;294604;26/11/2025;N;3º de ESO (LOMLOE);3ºB NBL;Matemáticas;0;1;0
9998698;2025;294627;25/02/2026;N;4º de ESO (LOMLOE);4ºC NBL;Matemáticas A;1;0;0
9998698;2025;294604;06/03/2026;N;4º de ESO (LOMLOE);4ºC NBL;Matemáticas A;1;0;0
9998698;2025;294605;17/03/2026;N;4º de ESO (LOMLOE);4ºC NBL;Cultura Clásica;1;0;0
9852068;2025;294585;17/03/2026;N;3º de ESO (LOMLOE);3ºB NBL;Matemáticas;1;0;0
9991406;2025;294627;17/11/2025;N;2º de ESO (LOMLOE);2ºB NBL;Física y Química;0;1;0
9991406;2025;294627;06/02/2026;N;2º de ESO (LOMLOE);2ºB NBL;Música;1;0;0
9991406;2025;294585;06/02/2026;N;2º de ESO (LOMLOE);2ºB NBL;Inglés;1;0;0
9751299;2025;294648;30/10/2025;N;2º de CFGM (LOFP) - Gestión Administrativa;2º GA V;Marketing digital;1;0;0
9751299;2025;294648;12/11/2025;N;2º de CFGM (LOFP) - Gestión Administrativa;2º GA V;Empresa en el aula;1;0;0
9751299;2025;294646;18/11/2025;N;2º de CFGM (LOFP) - Gestión Administrativa;2º GA V;Operaciones administrativas de recursos humanos;1;0;0
10127841;2025;294627;08/01/2026;N;3º de ESO (LOMLOE);3ºB DIVER;Inglés;1;0;0
9998698;2025;294584;12/03/2026;N;4º de ESO (LOMLOE);4ºC NBL;Educación Física;1;0;0
9998698;2025;;05/12/2025;S;4º de ESO (LOMLOE);4ºC NBL;;1;0;1
9852068;2025;294584;19/02/2026;N;3º de ESO (LOMLOE);3ºB NBL;;1;0;0
9991406;2025;294582;15/01/2026;N;2º de ESO (LOMLOE);2ºB NBL;Lengua Castellana y Literatura;1;0;0
9991406;2025;294585;20/03/2026;N;2º de ESO (LOMLOE);2ºB NBL;Inglés;1;0;0
9991406;2025;294627;20/03/2026;N;2º de ESO (LOMLOE);2ºB NBL;Música;1;0;0
10127841;2025;294604;19/03/2026;N;3º de ESO (LOMLOE);3ºB DIVER;Ámbito Lingüístico y Social;1;0;0
10055279;2025;294582;12/01/2026;N;3º de ESO (LOMLOE);3ºB NBL;Inglés;1;0;0
10055279;2025;294582;26/01/2026;N;3º de ESO (LOMLOE);3ºB NBL;Inglés;1;0;0
10055279;2025;294582;04/02/2026;N;3º de ESO (LOMLOE);3ºB NBL;Tecnología y Digitalización;1;0;0
10055279;2025;294605;03/03/2026;N;3º de ESO (LOMLOE);3ºB NBL;Educación plástica, visual y audiovisual;1;0;0
10055279;2025;294605;05/03/2026;N;3º de ESO (LOMLOE);3ºB NBL;Matemáticas;1;0;0
9828002;2025;294582;10/02/2026;N;4º de ESO (LOMLOE);4ºB NBL;Lengua Castellana y Literatura;1;0;0
9828002;2025;294584;27/02/2026;N;4º de ESO (LOMLOE);4ºB NBL;Lengua Castellana y Literatura;1;0;0
9834927;2025;294627;24/09/2025;N;4º de ESO (LOMLOE);4ºB BL;Matemáticas B;1;0;1
10055279;2025;294585;15/01/2026;N;3º de ESO (LOMLOE);3ºB NBL;Geografía e Historia;1;0;0
10055279;2025;294604;20/01/2026;N;3º de ESO (LOMLOE);3ºB NBL;Emprendimiento, Sostenibilidad y consumo responsable;1;0;0
10055279;2025;294582;21/01/2026;N;3º de ESO (LOMLOE);3ºB NBL;Tecnología y Digitalización;1;0;0
10055279;2025;294627;22/01/2026;N;3º de ESO (LOMLOE);3ºB NBL;Lengua Castellana y Literatura;1;0;0
10055279;2025;294604;09/02/2026;N;3º de ESO (LOMLOE);3ºB NBL;Educación Física;1;0;0
10055279;2025;294604;25/02/2026;N;3º de ESO (LOMLOE);3ºB NBL;Matemáticas;0;1;0
9828002;2025;294627;09/03/2026;N;4º de ESO (LOMLOE);4ºB NBL;Francés (Segundo Idioma);1;0;0
9834927;2025;294604;20/11/2025;N;4º de ESO (LOMLOE);4ºB BL;Matemáticas B;1;0;1
10071504;2025;294584;17/12/2025;N;4º de ESO (LOMLOE);4ºA NBL;Tecnología;1;0;0
10071504;2025;294604;20/01/2026;N;4º de ESO (LOMLOE);4ºA NBL;Educación Física;1;0;0
10071504;2025;294627;11/03/2026;N;4º de ESO (LOMLOE);4ºA NBL;Matemáticas B;1;0;0
9855519;2025;294604;15/10/2025;N;4º de ESO (LOMLOE);4ºC BL;Inglés;1;0;0
9855519;2025;294584;19/12/2025;N;4º de ESO (LOMLOE);4ºC BL;Economía y Emprendimiento;1;0;0
9855519;2025;294582;06/03/2026;N;4º de ESO (LOMLOE);4ºC BL;Lengua Castellana y Literatura;1;0;0
9855519;2025;294605;06/03/2026;N;4º de ESO (LOMLOE);4ºC BL;Latín;1;0;0
9949838;2025;294582;17/09/2025;N;3º de ESO (LOMLOE);3ºD NBL;Emprendimiento, Sostenibilidad y consumo responsable;1;0;0
9949838;2025;294604;03/03/2026;N;3º de ESO (LOMLOE);3ºD NBL;Biología y geología;1;0;1
9834927;2025;294584;20/11/2025;N;4º de ESO (LOMLOE);4ºB BL;Inglés;1;0;1
10071504;2025;294627;06/11/2025;N;4º de ESO (LOMLOE);4ºA NBL;Biología y geología;1;0;0
9855519;2025;294584;07/11/2025;N;4º de ESO (LOMLOE);4ºC BL;Economía y Emprendimiento;1;0;0
10127836;2025;294604;25/09/2025;N;3º de ESO (LOMLOE);3ºC DIVER;Ámbito Lingüístico y Social;0;1;0
10127836;2025;294582;19/12/2025;N;3º de ESO (LOMLOE);3ºC DIVER;Ámbito Científico-Tecnológico;1;0;0
10127836;2025;294604;16/01/2026;N;3º de ESO (LOMLOE);3ºC DIVER;Ámbito Lingüístico y Social;0;1;0
10127836;2025;294584;21/01/2026;N;3º de ESO (LOMLOE);3ºC DIVER;Ámbito Lingüístico y Social;1;0;0
10127839;2025;294627;07/10/2025;N;3º de ESO (LOMLOE);3ºB DIVER;Tecnología y Digitalización;0;1;0
10127839;2025;294627;02/12/2025;N;3º de ESO (LOMLOE);3ºB DIVER;Tecnología y Digitalización;1;0;0
10127839;2025;294627;06/03/2026;N;3º de ESO (LOMLOE);3ºB DIVER;Inglés;1;0;0
10127839;2025;294584;06/03/2026;N;3º de ESO (LOMLOE);3ºB DIVER;Ámbito Científico-Tecnológico;1;0;0
9861462;2025;294627;28/10/2025;N;4º de ESO (LOMLOE);4ºA NBL;Lengua Castellana y Literatura;1;0;0
9861462;2025;294604;10/11/2025;N;4º de ESO (LOMLOE);4ºA NBL;Inglés;1;0;0
9861462;2025;294584;17/11/2025;N;4º de ESO (LOMLOE);4ºA NBL;Física y Química;1;0;0
9861462;2025;294605;20/02/2026;N;4º de ESO (LOMLOE);4ºA NBL;Biología y geología;0;1;0
9795674;2025;294605;17/12/2025;N;4º de ESO (LOMLOE);4ºC NBL;;1;0;0
9795674;2025;294582;23/01/2026;N;4º de ESO (LOMLOE);4ºC NBL;Lengua Castellana y Literatura;1;0;0
9799726;2025;294585;15/09/2025;N;3º de ESO (LOMLOE);3ºC NBL;Educación Física;1;0;0
9799726;2025;294627;11/11/2025;N;3º de ESO (LOMLOE);3ºC NBL;Emprendimiento, Sostenibilidad y consumo responsable;1;0;0
9799726;2025;294585;05/12/2025;N;3º de ESO (LOMLOE);3ºC NBL;Educación plástica, visual y audiovisual;1;0;0
10127836;2025;294627;28/01/2026;N;3º de ESO (LOMLOE);3ºC DIVER;Ámbito Científico-Tecnológico;1;0;0
10127839;2025;294627;12/01/2026;N;3º de ESO (LOMLOE);3ºB DIVER;;1;0;0
10127839;2025;294582;20/01/2026;N;3º de ESO (LOMLOE);3ºB DIVER;Ámbito Científico-Tecnológico;1;0;0
9795674;2025;;02/10/2025;S;4º de ESO (LOMLOE);4ºC NBL;;1;0;1
9800325;2025;;21/01/2026;S;4º de ESO (LOMLOE);4ºB BL;;1;0;1
9799726;2025;294585;27/10/2025;N;3º de ESO (LOMLOE);3ºC NBL;Educación Física;1;0;0
9799726;2025;294605;28/10/2025;N;3º de ESO (LOMLOE);3ºC NBL;;1;0;0
9799726;2025;294627;30/10/2025;N;3º de ESO (LOMLOE);3ºC NBL;Matemáticas;0;1;0
9799726;2025;294605;10/11/2025;N;3º de ESO (LOMLOE);3ºC NBL;Biología y geología;1;0;0
9799726;2025;294604;10/11/2025;N;3º de ESO (LOMLOE);3ºC NBL;Tecnología y Digitalización;1;0;0
9799726;2025;294605;12/11/2025;N;3º de ESO (LOMLOE);3ºC NBL;Tecnología y Digitalización;1;0;0
9799726;2025;294605;05/12/2025;N;3º de ESO (LOMLOE);3ºC NBL;Matemáticas;1;0;0
9799726;2025;294582;12/12/2025;N;3º de ESO (LOMLOE);3ºC NBL;Física y Química;1;0;0
9799726;2025;294627;16/12/2025;N;3º de ESO (LOMLOE);3ºC NBL;Emprendimiento, Sostenibilidad y consumo responsable;1;0;0
9939941;2025;294582;21/01/2026;N;3º de ESO (LOMLOE);3ºA NBL;Geografía e Historia;1;0;0
9939941;2025;294627;30/01/2026;N;3º de ESO (LOMLOE);3ºA NBL;Lengua Castellana y Literatura;1;0;0
9799726;2025;294604;30/01/2026;N;3º de ESO (LOMLOE);3ºC NBL;Geografía e Historia;1;0;0
9799726;2025;;02/10/2025;S;3º de ESO (LOMLOE);3ºC NBL;;1;0;1
9939941;2025;294582;23/09/2025;N;3º de ESO (LOMLOE);3ºA NBL;Biología y geología;1;0;0
9939941;2025;294604;25/09/2025;N;3º de ESO (LOMLOE);3ºA NBL;Educación plástica, visual y audiovisual;1;0;0
9939941;2025;294584;02/10/2025;N;3º de ESO (LOMLOE);3ºA NBL;Inglés;1;0;0
9939941;2025;294627;12/12/2025;N;3º de ESO (LOMLOE);3ºA NBL;Lengua Castellana y Literatura;1;0;0
9939941;2025;294582;17/12/2025;N;3º de ESO (LOMLOE);3ºA NBL;Geografía e Historia;1;0;0
9939941;2025;294604;18/12/2025;N;3º de ESO (LOMLOE);3ºA NBL;Educación plástica, visual y audiovisual;1;0;0
9939941;2025;294582;23/01/2026;N;3º de ESO (LOMLOE);3ºA NBL;Inglés;1;0;0
9939941;2025;294585;05/02/2026;N;3º de ESO (LOMLOE);3ºA NBL;Lengua Castellana y Literatura;1;0;0
9939941;2025;294582;23/02/2026;N;3º de ESO (LOMLOE);3ºA NBL;Tecnología y Digitalización;1;0;0
9798770;2025;294582;09/01/2026;N;4º de ESO (LOMLOE);4ºB BL;Física y Química;1;0;0
9836098;2025;294627;17/12/2025;N;4º de ESO (LOMLOE);4ºB BL;Matemáticas B;1;0;0
9836098;2025;294582;09/03/2026;N;4º de ESO (LOMLOE);4ºB BL;Matemáticas B;1;0;0
9930795;2025;294604;23/09/2025;N;1º CFGB (LOFP) - Informática de oficina;1º CFGB IO;Ofimática y archivo de documentos;1;0;0
9930795;2025;294582;15/10/2025;N;1º CFGB (LOFP) - Informática de oficina;1º CFGB IO;Itinerario personal para la empleabilidad I;1;0;0
9930795;2025;294582;04/11/2025;N;1º CFGB (LOFP) - Informática de oficina;1º CFGB IO;Montaje y mantenimiento de sistemas y componentes informáticos;1;0;0
9930795;2025;294582;13/11/2025;N;1º CFGB (LOFP) - Informática de oficina;1º CFGB IO;Ofimática y archivo de documentos;0;1;0
9930795;2025;294627;03/12/2025;N;1º CFGB (LOFP) - Informática de oficina;1º CFGB IO;;0;1;0
9930795;2025;294582;12/12/2025;N;1º CFGB (LOFP) - Informática de oficina;1º CFGB IO;Ofimática y archivo de documentos;1;0;0
9930795;2025;294585;15/01/2026;N;1º CFGB (LOFP) - Informática de oficina;1º CFGB IO;Ámbito de Ciencias Aplicadas;1;0;0
9930795;2025;294627;19/01/2026;N;1º CFGB (LOFP) - Informática de oficina;1º CFGB IO;Ámbito de Comunicación y Ciencias Sociales;1;0;0
9930795;2025;294582;02/02/2026;N;1º CFGB (LOFP) - Informática de oficina;1º CFGB IO;Ámbito de Comunicación y Ciencias Sociales;1;0;0
9930795;2025;294582;06/02/2026;N;1º CFGB (LOFP) - Informática de oficina;1º CFGB IO;Ofimática y archivo de documentos;1;0;0
9930795;2025;294604;10/02/2026;N;1º CFGB (LOFP) - Informática de oficina;1º CFGB IO;Ofimática y archivo de documentos;0;1;0
9930795;2025;294627;24/02/2026;N;1º CFGB (LOFP) - Informática de oficina;1º CFGB IO;Ofimática y archivo de documentos;1;0;0
9930795;2025;294584;04/03/2026;N;1º CFGB (LOFP) - Informática de oficina;1º CFGB IO;Ámbito de Ciencias Aplicadas;1;0;0
9930795;2025;294605;16/03/2026;N;1º CFGB (LOFP) - Informática de oficina;1º CFGB IO;Proyecto intermodular I;1;0;0
9930795;2025;294582;17/03/2026;N;1º CFGB (LOFP) - Informática de oficina;1º CFGB IO;Montaje y mantenimiento de sistemas y componentes informáticos;1;0;0
10068827;2025;294605;02/10/2025;N;4º de ESO (LOMLOE);4ºA NBL;Lengua Castellana y Literatura;1;0;0
10068827;2025;294584;13/01/2026;N;4º de ESO (LOMLOE);4ºA NBL;Inglés;1;0;0
10068827;2025;294627;20/01/2026;N;4º de ESO (LOMLOE);4ºA NBL;Lengua Castellana y Literatura;1;0;0
10068827;2025;294604;21/01/2026;N;4º de ESO (LOMLOE);4ºA NBL;Geografía e Historia;1;0;0
10068827;2025;294627;04/03/2026;N;4º de ESO (LOMLOE);4ºA NBL;Matemáticas B;1;0;0
9823708;2025;294627;15/12/2025;N;4º de ESO (LOMLOE);4ºC NBL;;1;0;1
9823708;2025;294584;23/01/2026;N;4º de ESO (LOMLOE);4ºC NBL;Economía y Emprendimiento;1;0;0
9939941;2025;294582;03/03/2026;N;3º de ESO (LOMLOE);3ºA NBL;Biología y geología;1;0;0
9939941;2025;294627;06/03/2026;N;3º de ESO (LOMLOE);3ºA NBL;Lengua Castellana y Literatura;1;0;0
9939941;2025;;27/11/2025;S;3º de ESO (LOMLOE);3ºA NBL;;1;0;1
9930795;2025;294582;25/02/2026;N;1º CFGB (LOFP) - Informática de oficina;1º CFGB IO;Itinerario personal para la empleabilidad I;0;1;0
10068827;2025;294627;06/10/2025;N;4º de ESO (LOMLOE);4ºA NBL;Digitalización;1;0;0
10068827;2025;294584;06/10/2025;N;4º de ESO (LOMLOE);4ºA NBL;Física y Química;1;0;0
9898512;2025;294584;16/12/2025;N;3º de ESO (LOMLOE);3ºB DIVER;Ámbito Lingüístico y Social;1;0;0
9898512;2025;294582;17/12/2025;N;3º de ESO (LOMLOE);3ºB DIVER;Tecnología y Digitalización;1;0;0
9898512;2025;294605;14/01/2026;N;3º de ESO (LOMLOE);3ºB DIVER;Educación plástica, visual y audiovisual;1;0;0
9898512;2025;294582;04/02/2026;N;3º de ESO (LOMLOE);3ºB DIVER;Tecnología y Digitalización;1;0;0
9898512;2025;294605;10/02/2026;N;3º de ESO (LOMLOE);3ºB DIVER;Educación plástica, visual y audiovisual;1;0;0
9849141;2025;294582;27/02/2026;N;4º de ESO (LOMLOE);4ºA NBL;;0;1;0
9896520;2025;294582;19/01/2026;N;2º de ESO (LOMLOE);2ºB NBL;Lengua Castellana y Literatura;1;0;0
9898512;2025;294627;09/10/2025;N;3º de ESO (LOMLOE);3ºB DIVER;Inglés;1;0;0
9898512;2025;294605;03/12/2025;N;3º de ESO (LOMLOE);3ºB DIVER;Educación plástica, visual y audiovisual;1;0;0
9898512;2025;294585;09/12/2025;N;3º de ESO (LOMLOE);3ºB DIVER;Ámbito Lingüístico y Social;1;0;0
9898512;2025;294582;09/12/2025;N;3º de ESO (LOMLOE);3ºB DIVER;Ámbito Científico-Tecnológico;1;0;0
9771835;2025;294605;05/11/2025;N;4º de ESO (LOMLOE);4ºC NBL;;1;0;1
9896520;2025;294582;08/10/2025;N;2º de ESO (LOMLOE);2ºB NBL;Desarrollo Digital;0;1;0
9896520;2025;294582;29/10/2025;N;2º de ESO (LOMLOE);2ºB NBL;Desarrollo Digital;1;0;0
9896520;2025;294584;17/12/2025;N;2º de ESO (LOMLOE);2ºB NBL;Física y Química;1;0;0
